	SubjectID1	SubjectID2	Group1	Group2	Distance
317	L6S68	L1S281	No	No	0.7518142461776733
318	L6S68	L2S309	No	No	0.6951625943183899
319	L6S68	L2S357	No	No	0.5461152791976929
320	L6S68	L2S382	No	No	0.5690362453460693
321	L6S68	L4S63	No	No	0.7785536646842957
322	L6S68	L4S112	No	No	0.7117493152618408
323	L6S68	L4S137	No	No	0.5131804347038269
324	L6S68	L6S20	No	No	0.2326890379190445
325	L6S93	L1S57	No	No	0.7584950923919678
326	L6S93	L1S76	No	No	0.7382016181945801
327	L6S93	L1S105	No	No	0.6813343167304993
328	L6S93	L2S155	No	No	0.7159121036529541
329	L6S93	L2S175	No	No	0.6503976583480835
330	L6S93	L2S204	No	No	0.7382277250289917
331	L6S93	L2S222	No	No	0.7497661709785461
332	L6S93	L3S294	No	No	0.6755101680755615
333	L6S93	L3S313	No	No	0.5461700558662415
334	L6S93	L3S341	No	No	0.5336431264877319
335	L6S93	L3S360	No	No	0.7241088151931763
336	L6S93	L5S155	No	No	0.293872058391571
337	L6S93	L5S174	No	No	0.2617023289203644
338	L6S93	L5S203	No	No	0.2737475633621216
339	L6S93	L5S222	No	No	0.2720265090465546
340	L6S93	L1S208	No	No	0.7316228747367859
341	L6S93	L1S257	No	No	0.7647762894630432
342	L6S93	L1S281	No	No	0.7768122553825378
343	L6S93	L2S309	No	No	0.6917470097541809
344	L6S93	L2S357	No	No	0.5404974818229675
345	L6S93	L2S382	No	No	0.5220484733581543
346	L6S93	L4S63	No	No	0.7925719022750854
347	L6S93	L4S112	No	No	0.700789213180542
348	L6S93	L4S137	No	No	0.5268800258636475
349	L6S93	L6S20	No	No	0.3043159544467926
350	L6S93	L6S68	No	No	0.2647523283958435
351	L1S57	L1S8	No	Yes	0.370033323764801
352	L1S57	L3S242	No	Yes	0.4089913666248322
353	L1S57	L5S104	No	Yes	0.734185516834259
354	L1S57	L1S140	No	Yes	0.4183911681175232
355	L1S57	L2S240	No	Yes	0.7787256836891174
356	L1S57	L3S378	No	Yes	0.4867194592952728
357	L1S57	L5S240	No	Yes	0.7360892295837402
358	L1S76	L1S8	No	Yes	0.4003410339355469
359	L1S76	L3S242	No	Yes	0.4415740668773651
360	L1S76	L5S104	No	Yes	0.7100527286529541
361	L1S76	L1S140	No	Yes	0.4239986836910248
362	L1S76	L2S240	No	Yes	0.7593995332717896
363	L1S76	L3S378	No	Yes	0.4985081553459167
364	L1S76	L5S240	No	Yes	0.7118247151374817
365	L1S105	L1S8	No	Yes	0.4708830118179321
366	L1S105	L3S242	No	Yes	0.5105558633804321
367	L1S105	L5S104	No	Yes	0.648445725440979
368	L1S105	L1S140	No	Yes	0.3887798190116882
369	L1S105	L2S240	No	Yes	0.7032182216644287
370	L1S105	L3S378	No	Yes	0.4511319398880005
371	L1S105	L5S240	No	Yes	0.6496167778968811
372	L2S155	L1S8	No	Yes	0.8308213353157043
373	L2S155	L3S242	No	Yes	0.8286790251731873
374	L2S155	L5S104	No	Yes	0.7063310742378235
375	L2S155	L1S140	No	Yes	0.8124618530273438
376	L2S155	L2S240	No	Yes	0.679848313331604
377	L2S155	L3S378	No	Yes	0.7952811121940613
378	L2S155	L5S240	No	Yes	0.7188599705696106
379	L2S175	L1S8	No	Yes	0.8240576386451721
380	L2S175	L3S242	No	Yes	0.8128283619880676
381	L2S175	L5S104	No	Yes	0.6729629039764404
382	L2S175	L1S140	No	Yes	0.8058387041091919
383	L2S175	L2S240	No	Yes	0.6475405693054199
384	L2S175	L3S378	No	Yes	0.787078857421875
385	L2S175	L5S240	No	Yes	0.6870341897010803
386	L2S204	L1S8	No	Yes	0.837827205657959
387	L2S204	L3S242	No	Yes	0.8315641283988953
388	L2S204	L5S104	No	Yes	0.745400071144104
389	L2S204	L1S140	No	Yes	0.82745361328125
390	L2S204	L2S240	No	Yes	0.7268955111503601
391	L2S204	L3S378	No	Yes	0.8106058239936829
